day,month,year,bin.id,paired.com.id.initial,paired.com.id.final,vase.id,loc.id,diversity.treatment,disease.treatment,depth,family.id,clone.color,alive,no.shoots,root.length,ag.biomass,bg.biomass,shoot.id,shoot.length,sheath.length,inoculated,flw,leaf.id,outside.sheath,leaf.length,leaf.area,lesion.present,lesion.no,lesion.area,lesion.pc,broken.tip,tissue.sample
5,june,2018,4,V37,M3,33,3,mono,disease,mid,M3,blue,1,1,8,0.002,0.002,2,9.5,3.5,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,3,mono,disease,mid,M3,blue,1,1,8,0.002,0.002,2,9.5,3.5,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,1,77,23,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,1,77,23,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,1,77,23,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,1,77,23,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,1,77,23,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,2,26,8,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,2,26,8,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,3,23,7.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,3,23,7.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,3,23,7.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,4,70,22,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,4,70,22,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,4,70,22,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,4,70,22,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,4,70,22,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,5,17,5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,6,8,2,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,7,41,12,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,7,41,12,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,7,41,12,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,4,mono,disease,mid,M3,purple,1,7,30,2.422,1.147,7,41,12,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,33,NA,mono,disease,mid,M3,misc,NA,NA,NA,0.164,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V63,MP5,34,1,poly,disease,mid,M8,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V63,MP5,34,2,poly,disease,mid,M6,yellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V63,MP5,34,3,poly,disease,mid,M4,blue,1,1,13,0.056,0.089,1,19,9,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V63,MP5,34,3,poly,disease,mid,M4,blue,1,1,13,0.056,0.089,1,19,9,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V63,MP5,34,3,poly,disease,mid,M4,blue,1,1,13,0.056,0.089,1,19,9,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V63,MP5,34,3,poly,disease,mid,M4,blue,1,1,13,0.056,0.089,1,19,9,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V63,MP5,34,4,poly,disease,mid,M11,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V59,MP3,35,1,poly,control,mid,M6,pink,1,1,13.5,0.023,0.015,1,22,6,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,1,poly,control,mid,M6,pink,1,1,13.5,0.023,0.015,1,22,6,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V59,MP3,35,1,poly,control,mid,M6,pink,1,1,13.5,0.023,0.015,1,22,6,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,1,poly,control,mid,M6,pink,1,1,13.5,0.023,0.015,1,22,6,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,2,poly,control,mid,M3,yellow,1,1,5,0.001,0.003,1,4.5,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,2,poly,control,mid,M3,yellow,1,1,5,0.001,0.003,1,4.5,2,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V59,MP3,35,2,poly,control,mid,M3,yellow,1,1,5,0.001,0.003,1,4.5,2,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,3,poly,control,mid,M4,blue,1,1,6,0.015,0.005,1,15.5,6,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,3,poly,control,mid,M4,blue,1,1,6,0.015,0.005,1,15.5,6,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V59,MP3,35,3,poly,control,mid,M4,blue,1,1,6,0.015,0.005,1,15.5,6,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,1,52.5,15,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,1,52.5,15,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,1,52.5,15,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,1,52.5,15,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,1,52.5,15,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,1,52.5,15,NA,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,2,57,14,NA,0,1,0,0.5,NA,0,0,0,0,0,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,2,57,14,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,2,57,14,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,2,57,14,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,2,57,14,NA,0,5,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,4,poly,control,mid,M12,purple,1,2,27,0.857,0.393,2,57,14,NA,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,35,NA,poly,control,mid,NA,misc,NA,NA,NA,0.239,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V59,MP3,36,1,poly,disease,mid,M6,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,1,35,14,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,1,35,14,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,1,35,14,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,1,35,14,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,1,35,14,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,2,41,11,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,2,41,11,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,2,41,11,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,2,41,11,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,3,24,10,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,3,24,10,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,2,poly,disease,mid,M3,yellow,1,3,29,0.576,0.591,3,24,10,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,3,poly,disease,mid,M4,blue,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,1,41,12,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,1,41,12,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,1,41,12,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,1,41,12,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,1,41,12,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,2,28,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,2,28,7,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,2,28,7,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,2,28,7,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,2,28,7,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,3,9,3,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,3,9,3,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,4,14.5,5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,4,14.5,5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,4,poly,disease,mid,M12,purple,1,4,24,0.554,0.499,4,14.5,5,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V59,MP3,36,NA,poly,disease,mid,NA,misc,NA,NA,NA,0.089,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,1,51,17,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,1,51,17,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,1,51,17,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,1,51,17,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,1,51,17,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,2,26.5,8,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,2,26.5,8,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,2,26.5,8,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,3,30,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,3,30,7,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,3,30,7,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,3,30,7,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,3,30,7,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,1,poly,disease,mix,S6,pink,1,3,24,0.796,0.372,3,30,7,NA,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,1,41,13,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,1,41,13,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,1,41,13,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,1,41,13,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,1,41,13,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,2,20.5,7.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,2,20.5,7.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,2,20.5,7.5,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,3,25,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,3,25,7,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,3,25,7,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,2,poly,disease,mix,M12,yellow,1,3,19,0.82,0.524,3,25,7,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,3,poly,disease,mix,D6,blue,1,2,24,0.584,0.409,1,39,13,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,3,poly,disease,mix,D6,blue,1,2,24,0.584,0.409,1,39,13,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V113,MIX2,37,3,poly,disease,mix,D6,blue,1,2,24,0.584,0.409,1,39,13,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,3,poly,disease,mix,D6,blue,1,2,24,0.584,0.409,1,39,13,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,3,poly,disease,mix,D6,blue,1,2,24,0.584,0.409,2,32,10,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,3,poly,disease,mix,D6,blue,1,2,24,0.584,0.409,2,32,10,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,3,poly,disease,mix,D6,blue,1,2,24,0.584,0.409,2,32,10,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,3,poly,disease,mix,D6,blue,1,2,24,0.584,0.409,2,32,10,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V113,MIX2,37,4,poly,disease,mix,S3,purple,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V113,MIX2,37,NA,poly,disease,mix,NA,misc,NA,NA,NA,0.085,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V37,M3,38,1,mono,control,mid,M3,pink,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,june,2018,4,V37,M3,38,2,mono,control,mid,M3,yellow,1,1,14,0.074,0.046,1,33.5,9.5,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,2,mono,control,mid,M3,yellow,1,1,14,0.074,0.046,1,33.5,9.5,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V37,M3,38,2,mono,control,mid,M3,yellow,1,1,14,0.074,0.046,1,33.5,9.5,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,2,mono,control,mid,M3,yellow,1,1,14,0.074,0.046,1,33.5,9.5,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,3,mono,control,mid,M3,blue,1,2,13.5,0.134,0.082,1,44,10.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,3,mono,control,mid,M3,blue,1,2,13.5,0.134,0.082,1,44,10.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V37,M3,38,3,mono,control,mid,M3,blue,1,2,13.5,0.134,0.082,1,44,10.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,3,mono,control,mid,M3,blue,1,2,13.5,0.134,0.082,1,44,10.5,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,3,mono,control,mid,M3,blue,1,2,13.5,0.134,0.082,2,10,3,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,3,mono,control,mid,M3,blue,1,2,13.5,0.134,0.082,2,10,3,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,3,mono,control,mid,M3,blue,1,2,13.5,0.134,0.082,2,10,3,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,1,59.5,21.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,1,59.5,21.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,1
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,1,59.5,21.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,1,59.5,21.5,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,1,59.5,21.5,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,1,59.5,21.5,NA,0,6,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,2,33,10.5,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,2,33,10.5,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,2,33,10.5,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,2,33,10.5,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,3,35,11,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,3,35,11,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,3,35,11,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,3,35,11,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,4,54,19,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,4,54,19,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,4,54,19,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,4,54,19,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,4,54,19,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,5,18,6,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,5,18,6,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,5,18,6,NA,0,3,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,5,18,6,NA,0,4,1,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,6,48.5,14,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,0
5,june,2018,4,V37,M3,38,4,mono,control,mid,M3,purple,1,6,25,2.112,1.75,6,48.5,14,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,0
